genres,app_name,release_date,price,id,developer
"['Simulation', 'Indie', 'Alternate History', 'Wargame', 'RTS', 'Rome', 'Real-Time with Pause', 'Open World', 'Historical', 'Grand Strategy', 'Singleplayer', 'Real Time Tactics', 'Strategy']",hegemony iii: clash of the ancients,2015,29.98,308173,Longbow Games
"['Simulation', 'Casual']",rocksmith® 2014 – the stone roses - “love spreads”,2015,2.99,369808,Ubisoft - San Francisco
"['Simulation', 'Heist', 'Stealth', 'Strategy']",crookz - the big heist,2015,9.99,310490,Skilltree Studios
"['Indie', 'Local Multiplayer', '1980s', 'Platformer', '4 Player Local', 'Retro', 'Pixel Graphics', 'Anime', 'Arcade', 'Cute', 'Action']",capsule force,2015,4.99,364060,klobit LLC
"['Indie', 'Great Soundtrack', 'Local Multiplayer', '4 Player Local', 'Singleplayer', 'Multiplayer', 'Action']",arclight cascade,2015,0.0,391210,Hexdragonal Games
"['Simulation', 'Casual']",rocksmith® 2014 – the stone roses - “i wanna be adored”,2015,2.99,369809,Ubisoft - San Francisco
"['Gore', 'Singleplayer', 'Controller', 'Massively Multiplayer', 'Zombies', 'Action', 'Survival', 'Open World', 'Atmospheric', 'Co-op', 'Multiplayer', 'Free to Play', 'Adventure', 'Online Co-Op', 'War', 'Early Access', 'First-Person', 'FPS', 'Shooter', 'RPG']",warmode,2015,0.0,391460,WARTEAM
"['Simulation', 'Casual']",rocksmith® 2014 – the stone roses - “she bangs the drums”,2015,2.99,369810,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – the stone roses song pack,2015,7.99,369811,Ubisoft - San Francisco
"['Horror', 'Visual Novel', 'Otome', 'Female Protagonist', 'Dating Sim', 'Singleplayer', 'Anime', 'Romance', 'Multiple Endings', 'Adventure', 'Mystery', 'Psychological Horror', 'Story Rich']",amnesia™: memories,2015,29.98,359390,"Idea Factory,Design Factory"
"['Indie', 'Puzzle-Platformer']",coated,2015,4.99,354810,"mamoniem,Owlnight"
"['Building', 'Exploration', 'Singleplayer', 'Action', 'Simulation', 'Survival', 'Open World', 'Crafting', 'Modern', 'Multiplayer', 'Adventure', 'Indie', 'Early Access', 'First-Person', 'Survival Horror', 'Hunting', 'PvP', 'Base Building', 'Realistic', 'Sandbox']",age of survival,2015,18.98,369080,Seattletek
"['Indie', 'Action', 'Casual']",knight & damsel,2015,9.99,361680,MK-ULTRA Games
"['Kickstarter', 'Singleplayer', 'Action', 'Great Soundtrack', 'Turn-Based Combat', 'Turn-Based Tactics', 'Atmospheric', 'Sci-fi', 'Turn-Based', 'Adventure', 'Indie', 'Fantasy', 'Female Protagonist', 'Cyberpunk', 'Story Rich', 'Strategy', 'Tactical', 'CRPG', 'RPG', 'Isometric']",shadowrun: hong kong - extended edition,2015,19.98,346940,Harebrained Schemes
"['Indie', 'Action', 'Casual']",knight & damsel soundtrack - maggie mclean,2015,3.99,369380,Maggie McLean
"['Indie', 'Great Soundtrack', 'Medieval', 'Co-op', 'Singleplayer', 'Level Editor', 'RPG', 'Difficult', 'Puzzle', 'Strategy']",big journey to home,2015,3.99,388440,The Light Sword Team
"['Indie', 'RPG', 'Strategy']",big journey to home - official soundtrack,2015,0.99,390630,The Light Sword Team
"['Adventure', 'Indie', 'Action']",mute crimson+ soundtrack,2015,2.99,387160,Iced Lizard Games
"['Indie', 'Casual', 'Strategy']",tick: the time based puzzle game,2015,2.99,388010,Fingertip Games UK
"['FPS', 'Survival', 'Open World', 'Dungeon Crawler', 'Early Access', 'Rogue-like']",pump-action captain,2015,9.99,378280,BrainDead Games
[''],satellite reign soundtrack,2015,7.99,394650,5 Lives Studios
['Strategy'],satellite reign: reboot - prequel novella,2015,3.99,395050,5 Lives Studios
"['Indie', 'Great Soundtrack', 'Female Protagonist', 'Platformer', 'Sci-fi', 'Shooter', '2D', 'Action', 'Funny', 'Side Scroller', 'Bullet Time']",daydreamer: awakened edition,2015,10.99,394390,Roland Studios
"['Indie', 'Female Protagonist', 'Platformer', 'Retro', 'Pixel Graphics', 'Adventure', 'Action']",curse of the crescent isle dx,2015,4.99,365120,Adam Mowery
"['Simulation', 'Indie', 'Female Protagonist', 'Atmospheric', 'Casual', 'Adventure', 'Strategy']",farm frenzy collection,2015,19.98,391000,Alawar Entertainment
"['Indie', 'Platformer', 'Casual', 'Early Access', 'Adventure', 'Action']",bernie needs love,2015,2.99,373120,Protomni Multimedia
"['Indie', 'Horror', 'Action', 'Multiplayer']",the flock,2015,16.98,290490,Vogelsap
"['Indie', 'Great Soundtrack', 'Platformer', 'Atmospheric', 'Dark', 'Difficult', 'Singleplayer', 'Puzzle-Platformer', '2D', 'Puzzle', 'Story Rich']",in between,2015,11.99,388420,Gentlymad
"['Indie', 'Action', 'Strategy']",towers of altrac - endless mode,2015,0.99,391470,"Jsmael Stieger,Manuel Stieger,Andreas Stieger"
"['Adventure', 'Indie', 'RPG', 'Strategy']",shadowrun: hong kong - extended edition deluxe upgrade dlc,2015,9.99,395260,Harebrained Schemes
['Indie'],in between soundtrack,2015,5.99,391080,Gentlymad
"['Simulation', 'Free to Play']",pinball arcade: season five pack,2015,14.99,394560,FarSight Studios
"['Dark', 'Singleplayer', 'Anime', 'Simulation', 'Great Soundtrack', 'Dark Humor', 'Atmospheric', 'Replay Value', 'Resource Management', 'Indie', 'Fantasy', 'Visual Novel', 'Surreal', 'Clicker', 'Story Rich', 'Strategy', 'Point & Click', 'Casual', 'God Game', '2D']",forget me not: my organic garden,2015,9.99,363980,CAVYHOUSE
"['Simulation', 'Free to Play']",pinball arcade: season five pro pack,2015,19.98,394561,FarSight Studios
"['Indie', 'Co-op', 'Difficult', 'Puzzle-Platformer', 'Puzzle']",seeders,2015,9.99,363670,Bigosaur
"['Adventure', 'Indie', 'Action', 'Early Access']",orbitor,2015,14.99,336220,Evil Aliens
"['Simulation', 'Indie', 'Sports', 'Competitive', 'Co-op', 'Local Co-Op', 'Arcade']",super mega baseball: extra innings,2015,19.98,314070,Metalhead Software Inc.
"['Indie', 'Anime', 'Action', 'Racing']",link: the unleashed nexus,2015,9.99,388720,Reminisce
"[""Shoot 'Em Up"", 'Indie', 'Bullet Hell']",pester,2013,0.99,354920,Flump Studios
"['Indie', 'Turn-Based Strategy', 'Early Access', 'Action', 'Strategy']",galactic conquerors,2015,7.99,385680,Kinahmi Games
"['Indie', 'Choose Your Own Adventure', 'Text-Based', 'Interactive Fiction', 'RPG']",versus: the lost ones,2015,3.99,396230,Choice of Games
"['Indie', 'RPG']",versus: the lost ones - worningbird hints,2015,0.99,396250,Choice of Games
"['Adventure', 'Indie', 'Action', 'Point & Click']",lost in paradise,2015,2.99,381170,Elev8 Games
['Simulation'],train simulator: china clay for export route add-on,2015,24.98,325953,Creative Rail
['Simulation'],train simulator: southern class 455/8 emu add-on,2015,19.98,325963,Dovetail Games
['Simulation'],network south east class 319 add-on livery,2015,4.99,275800,Dovetail Games
"['Fantasy', 'Female Protagonist', 'RPG', 'Adventure', 'Action']",zanzarah: the hidden portal,2015,7.99,384570,Funatics Software
"['Indie', 'Dark Comedy', 'Point & Click', 'Comedy', 'Pixel Graphics', 'Adventure']",city quest,2015,9.99,308560,Stone Monkey Studios
"['Indie', 'Action']",get over here,2015,9.99,393950,Reload Games Studio
"['Turn-Based Strategy', 'Kickstarter', 'Perma Death', 'Singleplayer', 'Turn-Based Combat', 'Turn-Based Tactics', 'Sci-fi', 'Post-apocalyptic', 'Turn-Based', 'Adventure', 'Indie', 'Tactical RPG', 'Story Rich', 'Strategy', 'Tactical', 'CRPG', 'Strategy RPG', 'RPG', 'Crowdfunded', 'Isometric']",fallen: a2p protocol,2015,9.99,325790,Red Katana
"['Indie', 'RPG', 'Strategy']",fallen: a2p protocol - digital deluxe edition,2015,4.99,392660,Red Katana
"['Board Game', 'Casual', 'Strategy']",anti-opoly,2015,9.99,343990,Webfoot
['Indie'],bard's gold - soundtracks,2014,1.99,395060,Erdem Sen
"['Episodic', 'Indie', 'Mature', 'Visual Novel', 'Sexual Content', 'Casual', 'Singleplayer', 'Anime', 'Adventure', 'Nudity']",beach bounce,2015,7.99,352010,BurstRay Games
"['Adventure', 'Indie', 'Casual']",beach bounce - soundtrack,2015,2.99,394050,BurstRay Games
"['MMORPG', 'PvP', 'Anime', 'RPG', 'Multiplayer', 'Massively Multiplayer', 'Free to Play', 'Adventure']",dream of mirror online,2015,0.0,335820,SoftStar
"['Indie', 'Great Soundtrack', ""Shoot 'Em Up"", 'Retro', 'Arcade', 'Action']",void invaders,2015,2.99,391170,VoidDev
"['Adventure', 'Indie', 'Hidden Object', 'Casual']",ferrum's secrets: where is grandpa?,2015,4.99,391340,ZigZag Soft
"['Indie', 'RPGMaker', 'Exploration', 'Casual', 'RPG', 'Adventure', 'Story Rich']",arvale,2015,7.99,392920,Jaybot7
"['Adventure', 'Indie', 'Action']",daemon detective gaiden,2015,9.99,377200,Yal
"['Early Access', 'Indie', 'Massively Multiplayer', 'Strategy']",abd: a beautiful day,2015,24.98,384920,"Robert Bonner,Jack Hanley,Ben Rawles,Boris Blosse"
['Simulation'],expert rifleman - reloaded,2015,14.99,383590,BattleByte
"['Indie', 'RTS', 'Pixel Graphics', 'Rogue-like', 'Strategy']",way of gold and steel,2015,8.99,373730,Sergey Bobrov
"['Indie', 'Asynchronous Multiplayer', 'Turn-Based Strategy', 'Strategy']",front wars,2015,6.99,370160,Homemade Games
"['Simulation', 'Tanks', 'MMORPG', 'Military', 'World War II', 'Early Access', 'Massively Multiplayer', 'Action']",m4 tank brigade,2015,14.99,348810,iEntertainment Network Inc
"['Indie', 'Action']","botology - map ""barazin"" for survival mode",2015,0.99,389630,Black Lime Studio
"['Indie', 'Casual', 'Co-op', 'Sci-fi', 'Puzzle-Platformer', 'Adventure', 'Side Scroller']",co-op : decrypted,2015,9.99,315130,Pixelz Games
"['Adventure', 'Indie', 'Simulation', 'Action']",scs deorbit,2015,0.99,337700,Zero Dollarz
"['Fast-Paced', 'Perma Death', '2D', 'Great Soundtrack', 'Survival', 'JRPG', 'Silent Protagonist', 'Procedural Generation', 'Turn-Based', 'Replay Value', 'Indie', 'Fantasy', 'Ninja', 'Surreal', 'Rogue-like', 'Side Scroller', 'Story Rich', 'Casual', 'RPG', 'Classic']",one way heroics plus,2015,6.49,352840,Smoking WOLF
"['Dark', 'Zombies', 'Action', 'Action RPG', 'Simulation', 'Futuristic', 'RPGMaker', 'Open World', 'Atmospheric', 'Sci-fi', 'Adventure', 'Indie', 'Robots', 'Rogue-like', 'Survival Horror', 'Space', 'Casual', 'RPG', '2D', 'Sandbox']",star-box: rpg adventures in space,2015,4.99,363510,Michael Flynn
"['Indie', 'Action']",volume - making of ebook,2015,3.99,395440,Bithell Games
"['Indie', 'Great Soundtrack', 'Futuristic', 'Atmospheric', 'Stealth', 'Top-Down', 'Singleplayer', 'Cyberpunk', 'Sci-fi', 'Level Editor', 'Puzzle', 'Action', 'Strategy']",volume,2015,19.98,365770,Bithell Games
"['Indie', 'Action']",volume - original soundtrack,2015,10.99,395441,Bithell Games
"['MMORPG', 'Exploration', 'Massively Multiplayer', 'Open World', 'Crafting', 'Multiplayer', 'Free to Play', 'Adventure', 'Indie', 'Fantasy', 'Early Access', 'Retro', 'Agriculture', 'Relaxing', 'Base Building', 'Pixel Graphics', 'RPG', '2D', 'Sandbox', 'Isometric']",rpg mo,2015,0.0,372800,Marxnet
"['Indie', 'Casual', 'Detective', 'Singleplayer', 'Puzzle', 'Funny']",fingered,2015,1.87,384360,"Edmund McMillen,James Id"
"['Wargame', 'Tactical', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Historical', 'Singleplayer', 'Multiplayer', 'Turn-Based', 'Strategy']",pike and shot : campaigns,2015,40.0,377520,"Byzantine Games,The Lordz Games Studio"
"['Adventure', 'Indie', 'Casual']",gathering sky,2015,4.99,356250,A Stranger Gravity
"['Puzzle', 'Indie']",ping 1.5+™,2015,4.99,363580,NAMI TENTOU
"['Adventure', 'Indie']",gathering sky - original soundtrack,2015,4.99,393640,A Stranger Gravity
"['Indie', 'Casual', 'RPG', 'Rogue-like', 'Adventure', 'Strategy']",lord of the dark castle,2015,3.99,349460,Craze Creative Studios
"['Indie', 'Great Soundtrack', 'Female Protagonist', 'Twin Stick Shooter', 'Bullet Hell', 'Fast-Paced', 'Casual', 'Top-Down', 'Retro', 'Cyberpunk', 'Pixel Graphics', 'Isometric', 'Procedural Generation', 'Sci-fi', 'Difficult', 'Singleplayer', 'Arcade', 'Action']",ubermosh,2015,0.99,357070,Walter Machado
"['Simulation', 'Trains']",train simulator: the racetrack: aurora - chicago route add-on,2015,40.0,258648,Chicago &amp; Southwest Productions
"['Simulation', 'Casual']",rocksmith® 2014 – social distortion - “reach for the sky”,2015,2.99,369801,Ubisoft - San Francisco
"['Indie', 'Strategy']",galactic civilizations iii - mega events dlc,2015,3.99,389930,Stardock Entertainment
"['Indie', 'Female Protagonist', 'Exploration', 'Atmospheric', 'Walking Simulator', 'Singleplayer', 'Third Person', 'Adventure', 'Short']",beyond eyes,2015,14.99,356050,"Tiger and Squid,Team17 Digital Ltd"
"['Indie', 'Horror', 'FPS', 'Anime', 'Rogue-like', 'Memes', 'First-Person', 'Illuminati', 'Action', 'Psychological Horror']",illuminascii,2015,10.99,376130,DDD Wares
['Simulation'],train simulator: d&rgw sd50 loco add-on,2015,19.98,325955,Digital Train Model
"['Simulation', 'Casual']",rocksmith® 2014 – social distortion song pack,2015,9.99,369802,Ubisoft - San Francisco
['Simulation'],train simulator: west highland line (south) route add-on,2015,40.0,277761,Milepost Simulations
"['Simulation', 'RPG', 'Strategy']",dungeons 2 - a chance of dragons,2015,3.99,382410,Realmforge Studios
['Adventure'],tanita: a plasticine dream,2006,4.99,372560,Trickster Games
"['Sci-fi', 'Indie', 'RTS', 'Strategy']",nightside,2015,9.99,360390,OMNIDREAM CREATIONS
"['Indie', 'Platformer', 'Retro', 'Pixel Graphics', 'Adventure', 'Action']",fitz the fox,2015,3.99,372830,Bread Vision Studios LLC.
"['Indie', 'Great Soundtrack', 'Puzzle', 'Exploration', 'Atmospheric', 'Casual', 'Adventure', 'Mystery', 'Action']",spider: rite of the shrouded moon,2015,9.99,278420,Tiger Style
"['Adventure', 'Indie']",spider: rite of the shrouded moon - soundtrack,2015,4.99,391930,Tiger Style
"['Simulation', 'Indie', 'Strategy']",the oil blue: steam legacy edition,2010,4.99,386700,Vertigo Gaming Inc.
"['Simulation', 'Indie', 'Casual', 'Strategy']",road works,2014,7.99,352750,TaxSoft
"['Indie', 'Casual']",sakura clicker - bow weapon,2015,0.99,393025,Winged Cloud
"['Indie', 'Casual']",sakura clicker - axe weapon,2015,0.99,393024,Winged Cloud
"['Indie', 'Casual']",sakura clicker - spear weapon,2015,0.99,393040,Winged Cloud
"['Indie', 'Casual']",sakura clicker - knight outfit,2015,0.99,393021,Winged Cloud
"['Indie', 'Casual']",sakura clicker - chocolate outfit,2015,1.99,393042,Winged Cloud
"['Indie', 'Casual']",sakura clicker - dual swords weapon,2015,0.99,393026,Winged Cloud
"['Indie', 'Casual']",sakura clicker - sword weapon,2015,0.99,393041,Winged Cloud
"['Indie', 'Casual']",sakura clicker - wedding outfit,2015,1.99,393043,Winged Cloud
"['Simulation', 'Indie', 'Local Multiplayer', 'Casual', 'Abstract', 'Relaxing', 'Cute']",shu's garden,2015,4.99,393350,"Colin Sanders,Jason RT Bond"
"['Adventure', 'RPG']",planet alcatraz 2,2008,4.99,389250,1C Company
"['Strategy', 'Massively Multiplayer', 'Free to Play']",shadow of kingdoms,2015,0.0,387450,TernGame
"['Indie', 'Platformer']",crystal towers 2 xl,2015,7.99,340250,David Newton
"['Indie', 'Turn-Based Strategy', 'Point & Click', 'Casual', 'Historical', 'Board Game', 'Education', 'Turn-Based', 'Strategy']",president for a day - floodings,2015,2.99,368770,Serious Games Interactive
"['RPG', 'Warhammer 40K', 'Strategy']",space hulk ascension - successor chapter pack,2015,7.99,355900,Full Control
['Simulation'],baltimore & ohio wagon pack,2015,4.99,326001,Great Northerner
"['Action', 'Strategy']",toy soldiers: war chest - cobra pack,2015,4.99,391431,"Signal Studios,Krome Studios"
"['Action', 'Strategy']",toy soldiers: war chest - g.i. joe pack,2015,4.99,391430,"Signal Studios,Krome Studios"
"['Action', 'Strategy']",toy soldiers: war chest - legendary heroes,2015,14.99,391621,"Signal Studios,Krome Studios"
"['Action', 'Strategy']",toy soldiers: war chest - masters of the universe™ pack,2015,4.99,391432,"Signal Studios,Krome Studios"
"['Indie', 'Casual', 'Visual Novel']",two steps back,2015,2.99,370200,Kristen Cheely
"['Simulation', 'Strategy']",luxury hotel emporium,2015,4.99,389680,United Independent Entertainment GmbH
"['Indie', 'Strategy']",we are legion,2015,9.99,354560,Pwnee Studios
"['Simulation', 'Strategy']",nightclub emporium,2015,4.99,389690,United Independent Entertainment GmbH
"['Indie', 'Platformer', 'Action', 'Female Protagonist']",demon hearts,2015,3.99,367350,Jon Harwood Creations LLC
"['Female Protagonist', 'Casual', 'Singleplayer', 'Resource Management', 'Strategy']",12 labours of hercules iii: girl power,2015,2.99,360650,"Jetdogs Studios,Zoom Out Games"
"['Indie', 'Gore', 'Horror', 'FPS', 'Shooter', 'First-Person', 'Zombies', 'Action']",putrefaction,2015,0.99,378270,Kazakov Oleg
"['Indie', 'Female Protagonist', 'RPGMaker', 'Casual', 'RPG', 'Turn-Based', 'Adventure', 'Story Rich']",black home,2015,9.99,370700,Warfare Studios
"['Indie', 'Action']",the tower of elements,2015,0.99,377310,Wulo Games
"['Indie', 'Horror', 'Point & Click', 'Dark', 'Singleplayer', 'Lovecraftian', 'Adventure', 'Psychological Horror']",hidden: on the trail of the ancients,2015,9.99,352580,Lost Spell
"['Indie', 'Fantasy', 'Great Soundtrack', 'Visual Novel', 'Singleplayer', 'Steampunk', 'Anime', 'Puzzle', 'Story Rich']",icebound,2015,14.99,334260,Fastermind Games
"['Indie', 'Typing', 'Casual', 'Spelling', 'Word Game', 'RPG', 'Puzzle']",letter quest: grimm's journey remastered,2015,7.99,373970,Bacon Bandit Games
"['Simulation', 'Indie', 'Horror', 'Great Soundtrack', 'Puzzle', 'Fantasy', 'Exploration', 'Open World', 'Atmospheric', 'Casual', 'Walking Simulator', 'Surreal', 'Singleplayer', 'VR', 'First-Person', 'Adventure', 'Story Rich']",dream,2015,8.99,229580,HyperSloth
"['Adventure', 'Indie']",dream - soundtrack,2015,3.99,384710,"HyperSloth,Norman Legies"
"['Indie', 'Platformer', 'Casual', 'Pixel Graphics']",job the leprechaun,2015,0.99,386420,Herrero Games
"['Simulation', 'Indie', 'Casual', 'Early Access', 'RPG', 'Adventure', 'Action']",zone 22,2015,7.99,321390,Nordic Legacy
"['Exploration', 'Singleplayer', 'Simulation', 'Great Soundtrack', 'Trading', 'Open World', 'Atmospheric', 'Sci-fi', 'Procedural Generation', 'Experimental', 'Adventure', 'Replay Value', 'Space Sim', 'Funny', 'Economy', 'Indie', 'Management', 'Strategy', 'Space', 'Sandbox']",cosmonautica,2015,9.99,320340,Chasing Carrots
"['Adventure', 'Indie', 'Casual']",d4: hand cursor set　vol.2,2015,2.99,384226,Access Games
"['Adventure', 'Indie', 'Casual']",d4: hand cursor set　vol.3,2015,2.99,384227,Access Games
"['Puzzle', 'Action', 'First-Person']",nirvana: the first travel,2015,3.99,386630,Jardel Elias
"['Indie', 'Great Soundtrack', 'Horror', 'Robots', 'Space', 'Atmospheric', 'Co-op', 'Early Access', '6DOF', 'Multiplayer', 'Procedural Generation', 'First-Person', 'Action']",geocore,2015,2.99,355190,Anarchy Interactive
"['Adventure', 'Indie', 'RPG', 'Casual']",millennium 5 - deluxe contents (contains guide),2015,5.99,372270,Aldorlea Games
"['Simulation', 'Racing', 'RPG', 'Massively Multiplayer', 'Action']",badland bandits - bloody pack,2015,19.98,392090,Wild Wolf Std
"['Adventure', 'Indie', 'Casual']",d4: hand cursor set　vol.1,2015,2.99,384225,Access Games
"['Gore', 'Dark', 'Zombies', 'Action', 'Great Soundtrack', 'Mature', 'Atmospheric', 'Experimental', 'Adventure', 'Indie', 'First-Person', 'Survival Horror', 'Nudity', 'Horror', 'FPS', 'Psychological', 'Shooter', 'Violent', 'Psychological Horror']",gynophobia,2015,3.99,365020,Andrii Vintsevych
"['Indie', 'Action']","botology - map ""sartilus"" for survival mode",2015,0.99,389620,Black Lime Studio
"['Adventure', 'Puzzle']",go home - rage incoming,2015,1.99,365150,Synter Games
"['Indie', 'Anime', 'Story Rich', 'Visual Novel']",cursed sight,2015,5.99,360550,InvertMouse
"['Visual Novel', 'Indie', 'Anime', 'Story Rich']",cursed sight - digital artbook,2015,2.99,373690,InvertMouse
"['Visual Novel', 'Indie', 'Anime', 'Story Rich']",cursed sight - original soundtrack,2015,2.99,372660,InvertMouse
"['Adventure', 'Indie', 'Action']",stealth inc 2: a game of clones - official soundtrack,2015,2.99,390760,Curve Digital
